mes,anio_base,tipo_pasajero,tipo_pasajero_visual,origen,destino,viajes_observados,viajes_tipo_mes,participacion_od_tipo_mes
1,2026,estudiante_basica,Estudiante Básica,Pillanlelbun,Pitrufquén,1.0,6012.0,0.00016633399866932801
1,2026,estudiante_basica,Estudiante Básica,Pillanlelbun,Temuco,91.0,6012.0,0.015136393878908848
1,2026,estudiante_basica,Estudiante Básica,Pillanlelbun,Victoria,30.0,6012.0,0.00499001996007984
1,2026,estudiante_basica,Estudiante Básica,Pitrufquén,Freire,17.0,6012.0,0.0028276779773785763
1,2026,estudiante_basica,Estudiante Básica,Pitrufquén,Lautaro,1.0,6012.0,0.00016633399866932801
1,2026,estudiante_basica,Estudiante Básica,Pitrufquén,PLC,46.0,6012.0,0.007651363938789089
1,2026,estudiante_basica,Estudiante Básica,Pitrufquén,Quepe,30.0,6012.0,0.00499001996007984
1,2026,estudiante_basica,Estudiante Básica,Pitrufquén,Temuco,402.0,6012.0,0.06686626746506986
1,2026,estudiante_basica,Estudiante Básica,Quepe,Freire,30.0,6012.0,0.00499001996007984
1,2026,estudiante_basica,Estudiante Básica,Quepe,PLC,6.0,6012.0,0.000998003992015968
1,2026,estudiante_basica,Estudiante Básica,Quepe,Pitrufquén,34.0,6012.0,0.005655355954757153
1,2026,estudiante_basica,Estudiante Básica,Quepe,Temuco,34.0,6012.0,0.005655355954757153
1,2026,estudiante_basica,Estudiante Básica,Quillem,L. Centro,10.0,6012.0,0.00166333998669328
1,2026,estudiante_basica,Estudiante Básica,Quillem,Lautaro,5.0,6012.0,0.00083166999334664
1,2026,estudiante_basica,Estudiante Básica,Quillem,PUA,1.0,6012.0,0.00016633399866932801
1,2026,estudiante_basica,Estudiante Básica,Quillem,Perquenco,10.0,6012.0,0.00166333998669328
1,2026,estudiante_basica,Estudiante Básica,Quillem,Temuco,37.0,6012.0,0.006154357950765137
1,2026,estudiante_basica,Estudiante Básica,Quillem,Victoria,5.0,6012.0,0.00083166999334664
1,2026,estudiante_basica,Estudiante Básica,Temuco,Cajon,18.0,6012.0,0.0029940119760479044
1,2026,estudiante_basica,Estudiante Básica,Temuco,Freire,83.0,6012.0,0.013805721889554225
1,2026,estudiante_basica,Estudiante Básica,Temuco,L. Centro,144.0,6012.0,0.023952095808383235
1,2026,estudiante_basica,Estudiante Básica,Temuco,Lautaro,275.0,6012.0,0.045741849634065204
1,2026,estudiante_basica,Estudiante Básica,Temuco,PLC,16.0,6012.0,0.0026613439787092482
1,2026,estudiante_basica,Estudiante Básica,Temuco,PUA,52.0,6012.0,0.008649367930805056
1,2026,estudiante_basica,Estudiante Básica,Temuco,Perquenco,259.0,6012.0,0.043080505655355955
1,2026,estudiante_basica,Estudiante Básica,Temuco,Pillanlelbun,46.0,6012.0,0.007651363938789089
1,2026,estudiante_basica,Estudiante Básica,Temuco,Pitrufquén,391.0,6012.0,0.06503659347970725
1,2026,estudiante_basica,Estudiante Básica,Temuco,Quepe,64.0,6012.0,0.010645375914836993
1,2026,estudiante_basica,Estudiante Básica,Temuco,Quillem,21.0,6012.0,0.003493013972055888
1,2026,estudiante_basica,Estudiante Básica,Temuco,Victoria,628.0,6012.0,0.10445775116433799
1,2026,estudiante_basica,Estudiante Básica,Victoria,Cajon,24.0,6012.0,0.003992015968063872
1,2026,estudiante_basica,Estudiante Básica,Victoria,Freire,1.0,6012.0,0.00016633399866932801
1,2026,estudiante_basica,Estudiante Básica,Victoria,L. Centro,61.0,6012.0,0.010146373918829008
1,2026,estudiante_basica,Estudiante Básica,Victoria,Lautaro,103.0,6012.0,0.017132401862940787
1,2026,estudiante_basica,Estudiante Básica,Victoria,PUA,66.0,6012.0,0.010978043912175649
1,2026,estudiante_basica,Estudiante Básica,Victoria,Perquenco,132.0,6012.0,0.021956087824351298
1,2026,estudiante_basica,Estudiante Básica,Victoria,Pillanlelbun,23.0,6012.0,0.0038256819693945443
1,2026,estudiante_basica,Estudiante Básica,Victoria,Quillem,3.0,6012.0,0.000499001996007984
1,2026,estudiante_basica,Estudiante Básica,Victoria,Temuco,640.0,6012.0,0.10645375914836992
1,2026,funcionario,Funcionario,L. Centro,Perquenco,2.0,229.0,0.008733624454148471
1,2026,funcionario,Funcionario,L. Centro,Quillem,1.0,229.0,0.004366812227074236
1,2026,funcionario,Funcionario,L. Centro,Temuco,5.0,229.0,0.021834061135371178
1,2026,funcionario,Funcionario,L. Centro,Victoria,2.0,229.0,0.008733624454148471
1,2026,funcionario,Funcionario,Lautaro,Perquenco,1.0,229.0,0.004366812227074236
1,2026,funcionario,Funcionario,Lautaro,Temuco,18.0,229.0,0.07860262008733625
1,2026,funcionario,Funcionario,Lautaro,Victoria,2.0,229.0,0.008733624454148471
1,2026,funcionario,Funcionario,PUA,Cajon,1.0,229.0,0.004366812227074236
1,2026,funcionario,Funcionario,PUA,Temuco,2.0,229.0,0.008733624454148471
1,2026,funcionario,Funcionario,Perquenco,Cajon,2.0,229.0,0.008733624454148471
1,2026,funcionario,Funcionario,Perquenco,Temuco,10.0,229.0,0.043668122270742356
1,2026,funcionario,Funcionario,Perquenco,Victoria,5.0,229.0,0.021834061135371178
1,2026,funcionario,Funcionario,Pitrufquén,Temuco,6.0,229.0,0.026200873362445413
1,2026,funcionario,Funcionario,Quillem,Perquenco,1.0,229.0,0.004366812227074236
1,2026,funcionario,Funcionario,Quillem,Victoria,4.0,229.0,0.017467248908296942
1,2026,funcionario,Funcionario,Temuco,Cajon,2.0,229.0,0.008733624454148471
1,2026,funcionario,Funcionario,Temuco,Freire,5.0,229.0,0.021834061135371178
1,2026,funcionario,Funcionario,Temuco,L. Centro,6.0,229.0,0.026200873362445413
1,2026,funcionario,Funcionario,Temuco,Lautaro,22.0,229.0,0.09606986899563319
1,2026,funcionario,Funcionario,Temuco,PLC,3.0,229.0,0.013100436681222707
1,2026,funcionario,Funcionario,Temuco,PUA,7.0,229.0,0.03056768558951965
1,2026,funcionario,Funcionario,Temuco,Perquenco,3.0,229.0,0.013100436681222707
1,2026,funcionario,Funcionario,Temuco,Pillanlelbun,7.0,229.0,0.03056768558951965
1,2026,funcionario,Funcionario,Temuco,Pitrufquén,10.0,229.0,0.043668122270742356
1,2026,funcionario,Funcionario,Temuco,Victoria,69.0,229.0,0.30131004366812225
1,2026,funcionario,Funcionario,Victoria,L. Centro,1.0,229.0,0.004366812227074236
1,2026,funcionario,Funcionario,Victoria,Lautaro,1.0,229.0,0.004366812227074236
1,2026,funcionario,Funcionario,Victoria,Perquenco,2.0,229.0,0.008733624454148471
1,2026,funcionario,Funcionario,Victoria,Temuco,29.0,229.0,0.12663755458515283
1,2026,normal,Normal,Cajon,L. Centro,92.0,21540.0,0.004271123491179201
1,2026,normal,Normal,Cajon,Lautaro,51.0,21540.0,0.0023676880222841226
1,2026,normal,Normal,Cajon,PUA,11.0,21540.0,0.000510677808727948
1,2026,normal,Normal,Cajon,Perquenco,37.0,21540.0,0.0017177344475394615
1,2026,normal,Normal,Cajon,Pillanlelbun,13.0,21540.0,0.0006035283194057567
1,2026,normal,Normal,Cajon,Quillem,2.0,21540.0,9.285051067780872e-05
1,2026,normal,Normal,Cajon,Temuco,49.0,21540.0,0.0022748375116063138
1,2026,normal,Normal,Cajon,Victoria,74.0,21540.0,0.003435468895078923
1,2026,normal,Normal,Freire,PLC,76.0,21540.0,0.003528319405756732
1,2026,normal,Normal,Freire,Pitrufquén,60.0,21540.0,0.002785515320334262
1,2026,normal,Normal,Freire,Quepe,57.0,21540.0,0.0026462395543175488
1,2026,normal,Normal,Freire,Temuco,543.0,21540.0,0.02520891364902507
1,2026,normal,Normal,L. Centro,Cajon,53.0,21540.0,0.0024605385329619315
1,2026,normal,Normal,L. Centro,PUA,19.0,21540.0,0.000882079851439183
1,2026,normal,Normal,L. Centro,Perquenco,177.0,21540.0,0.008217270194986073
1,2026,normal,Normal,L. Centro,Pillanlelbun,125.0,21540.0,0.005803156917363045
1,2026,normal,Normal,L. Centro,Quillem,33.0,21540.0,0.001532033426183844
1,2026,normal,Normal,L. Centro,Temuco,793.0,21540.0,0.03681522748375116
1,2026,normal,Normal,L. Centro,Victoria,197.0,21540.0,0.009145775301764159
1,2026,normal,Normal,Lautaro,Cajon,123.0,21540.0,0.005710306406685237
1,2026,normal,Normal,Lautaro,PUA,26.0,21540.0,0.0012070566388115134
1,2026,normal,Normal,Lautaro,Perquenco,190.0,21540.0,0.008820798514391829
1,2026,normal,Normal,Lautaro,Pillanlelbun,143.0,21540.0,0.0066388115134633245
1,2026,normal,Normal,Lautaro,Quillem,32.0,21540.0,0.0014856081708449396
1,2026,normal,Normal,Lautaro,Temuco,1590.0,21540.0,0.07381615598885793
1,2026,normal,Normal,Lautaro,Victoria,405.0,21540.0,0.018802228412256268
1,2026,normal,Normal,PLC,Freire,73.0,21540.0,0.0033890436397400188
1,2026,normal,Normal,PLC,Pitrufquén,212.0,21540.0,0.009842154131847726
1,2026,normal,Normal,PLC,Quepe,17.0,21540.0,0.0007892293407613742
1,2026,normal,Normal,PLC,Temuco,96.0,21540.0,0.004456824512534819
1,2026,normal,Normal,PUA,Cajon,11.0,21540.0,0.000510677808727948
1,2026,normal,Normal,PUA,L. Centro,26.0,21540.0,0.0012070566388115134
1,2026,normal,Normal,PUA,Lautaro,24.0,21540.0,0.0011142061281337048
1,2026,normal,Normal,PUA,Perquenco,62.0,21540.0,0.0028783658310120707
1,2026,normal,Normal,PUA,Pillanlelbun,7.0,21540.0,0.00032497678737233057
1,2026,normal,Normal,PUA,Quillem,1.0,21540.0,4.642525533890436e-05
1,2026,normal,Normal,PUA,Temuco,336.0,21540.0,0.015598885793871866
1,2026,normal,Normal,PUA,Victoria,296.0,21540.0,0.013741875580315692
1,2026,normal,Normal,Perquenco,Cajon,70.0,21540.0,0.0032497678737233053
1,2026,normal,Normal,Perquenco,L. Centro,360.0,21540.0,0.016713091922005572
1,2026,normal,Normal,Perquenco,Lautaro,196.0,21540.0,0.009099350046425255
1,2026,normal,Normal,Perquenco,PUA,48.0,21540.0,0.0022284122562674096
1,2026,normal,Normal,Perquenco,Pillanlelbun,59.0,21540.0,0.0027390900649953576
1,2026,normal,Normal,Perquenco,Quillem,15.0,21540.0,0.0006963788300835655
1,2026,normal,Normal,Perquenco,Temuco,1300.0,21540.0,0.060352831940575676
1,2026,normal,Normal,Perquenco,Victoria,350.0,21540.0,0.016248839368616527
1,2026,normal,Normal,Pillanlelbun,Cajon,12.0,21540.0,0.0005571030640668524
1,2026,normal,Normal,Pillanlelbun,L. Centro,131.0,21540.0,0.006081708449396471
1,2026,normal,Normal,Pillanlelbun,Lautaro,53.0,21540.0,0.0024605385329619315
1,2026,normal,Normal,Pillanlelbun,PUA,6.0,21540.0,0.0002785515320334262
1,2026,normal,Normal,Pillanlelbun,Perquenco,81.0,21540.0,0.0037604456824512533
1,2026,normal,Normal,Pillanlelbun,Quillem,4.0,21540.0,0.00018570102135561745
1,2026,normal,Normal,Pillanlelbun,Temuco,223.0,21540.0,0.010352831940575673
1,2026,normal,Normal,Pillanlelbun,Victoria,70.0,21540.0,0.0032497678737233053
1,2026,normal,Normal,Pitrufquén,Freire,43.0,21540.0,0.0019962859795728876
1,2026,normal,Normal,Pitrufquén,PLC,179.0,21540.0,0.00831012070566388
1,2026,normal,Normal,Pitrufquén,Quepe,148.0,21540.0,0.006870937790157846
1,2026,normal,Normal,Pitrufquén,Temuco,1164.0,21540.0,0.05403899721448468
1,2026,normal,Normal,Quepe,Freire,118.0,21540.0,0.005478180129990715
1,2026,normal,Normal,Quepe,PLC,11.0,21540.0,0.000510677808727948
1,2026,normal,Normal,Quepe,Pillanlelbun,1.0,21540.0,4.642525533890436e-05
1,2026,normal,Normal,Quepe,Pitrufquén,123.0,21540.0,0.005710306406685237
1,2026,normal,Normal,Quepe,Temuco,200.0,21540.0,0.009285051067780872
1,2026,normal,Normal,Quillem,Cajon,2.0,21540.0,9.285051067780872e-05
1,2026,normal,Normal,Quillem,L. Centro,31.0,21540.0,0.0014391829155060354
1,2026,normal,Normal,Quillem,Lautaro,21.0,21540.0,0.0009749303621169916
1,2026,normal,Normal,Quillem,PUA,1.0,21540.0,4.642525533890436e-05
1,2026,normal,Normal,Quillem,Perquenco,20.0,21540.0,0.0009285051067780873
1,2026,normal,Normal,Quillem,Temuco,142.0,21540.0,0.00659238625812442
1,2026,normal,Normal,Quillem,Victoria,5.0,21540.0,0.00023212627669452182
1,2026,normal,Normal,Temuco,Cajon,59.0,21540.0,0.0027390900649953576
1,2026,normal,Normal,Temuco,Freire,354.0,21540.0,0.016434540389972146
1,2026,normal,Normal,Temuco,L. Centro,673.0,21540.0,0.031244196843082637
1,2026,normal,Normal,Temuco,Lautaro,1048.0,21540.0,0.04865366759517177
1,2026,normal,Normal,Temuco,PLC,35.0,21540.0,0.0016248839368616526
1,2026,normal,Normal,Temuco,PUA,228.0,21540.0,0.010584958217270195
1,2026,normal,Normal,Temuco,Perquenco,1090.0,21540.0,0.050603528319405754
1,2026,normal,Normal,Temuco,Pillanlelbun,226.0,21540.0,0.010492107706592386
1,2026,normal,Normal,Temuco,Pitrufquén,1185.0,21540.0,0.05501392757660167
1,2026,normal,Normal,Temuco,Quepe,233.0,21540.0,0.010817084493964717
1,2026,normal,Normal,Temuco,Quillem,105.0,21540.0,0.004874651810584958
1,2026,normal,Normal,Temuco,Victoria,1581.0,21540.0,0.0733983286908078
1,2026,normal,Normal,Victoria,Cajon,132.0,21540.0,0.006128133704735376
1,2026,normal,Normal,Victoria,L. Centro,368.0,21540.0,0.017084493964716806
1,2026,normal,Normal,Victoria,Lautaro,209.0,21540.0,0.009702878365831013
1,2026,normal,Normal,Victoria,PUA,242.0,21540.0,0.011234911792014857
1,2026,normal,Normal,Victoria,Perquenco,454.0,21540.0,0.021077065923862583
1,2026,normal,Normal,Victoria,Pillanlelbun,65.0,21540.0,0.0030176415970287838
1,2026,normal,Normal,Victoria,Quillem,7.0,21540.0,0.00032497678737233057
1,2026,normal,Normal,Victoria,Temuco,1927.0,21540.0,0.0894614670380687
1,2026,sindicato,Sindicato,L. Centro,PUA,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,L. Centro,Quillem,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,L. Centro,Temuco,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,Lautaro,PUA,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,Lautaro,Temuco,2.0,37.0,0.05405405405405406
1,2026,sindicato,Sindicato,Lautaro,Victoria,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,PUA,L. Centro,4.0,37.0,0.10810810810810811
1,2026,sindicato,Sindicato,PUA,Lautaro,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,PUA,Temuco,4.0,37.0,0.10810810810810811
1,2026,sindicato,Sindicato,Perquenco,Victoria,4.0,37.0,0.10810810810810811
1,2026,sindicato,Sindicato,Pillanlelbun,Temuco,4.0,37.0,0.10810810810810811
1,2026,sindicato,Sindicato,Temuco,Lautaro,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,Temuco,PUA,4.0,37.0,0.10810810810810811
1,2026,sindicato,Sindicato,Temuco,Quillem,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,Temuco,Victoria,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,Victoria,L. Centro,1.0,37.0,0.02702702702702703
1,2026,sindicato,Sindicato,Victoria,Temuco,5.0,37.0,0.13513513513513514
2,2026,adulto_mayor,Adulto Mayor,Cajon,L. Centro,8.0,4548.0,0.001759014951627089
2,2026,adulto_mayor,Adulto Mayor,Cajon,Lautaro,2.0,4548.0,0.00043975373790677223
2,2026,adulto_mayor,Adulto Mayor,Cajon,Perquenco,2.0,4548.0,0.00043975373790677223
2,2026,adulto_mayor,Adulto Mayor,Cajon,Pillanlelbun,1.0,4548.0,0.00021987686895338611
2,2026,adulto_mayor,Adulto Mayor,Cajon,Temuco,34.0,4548.0,0.007475813544415127
2,2026,adulto_mayor,Adulto Mayor,Cajon,Victoria,8.0,4548.0,0.001759014951627089
2,2026,adulto_mayor,Adulto Mayor,Freire,PLC,9.0,4548.0,0.001978891820580475
2,2026,adulto_mayor,Adulto Mayor,Freire,Pitrufquén,8.0,4548.0,0.001759014951627089
2,2026,adulto_mayor,Adulto Mayor,Freire,Quepe,5.0,4548.0,0.0010993843447669306
2,2026,adulto_mayor,Adulto Mayor,Freire,Temuco,152.0,4548.0,0.03342128408091469
2,2026,adulto_mayor,Adulto Mayor,L. Centro,Cajon,6.0,4548.0,0.0013192612137203166
2,2026,adulto_mayor,Adulto Mayor,L. Centro,PUA,1.0,4548.0,0.00021987686895338611
2,2026,adulto_mayor,Adulto Mayor,L. Centro,Perquenco,27.0,4548.0,0.005936675461741424
2,2026,adulto_mayor,Adulto Mayor,L. Centro,Pillanlelbun,40.0,4548.0,0.008795074758135445
2,2026,adulto_mayor,Adulto Mayor,L. Centro,Quillem,19.0,4548.0,0.004177660510114336
2,2026,adulto_mayor,Adulto Mayor,L. Centro,Temuco,132.0,4548.0,0.029023746701846966
2,2026,adulto_mayor,Adulto Mayor,L. Centro,Victoria,39.0,4548.0,0.008575197889182058
2,2026,adulto_mayor,Adulto Mayor,Lautaro,Cajon,4.0,4548.0,0.0008795074758135445
2,2026,adulto_mayor,Adulto Mayor,Lautaro,PUA,5.0,4548.0,0.0010993843447669306
2,2026,adulto_mayor,Adulto Mayor,Lautaro,Perquenco,25.0,4548.0,0.005496921723834653
2,2026,adulto_mayor,Adulto Mayor,Lautaro,Pillanlelbun,24.0,4548.0,0.005277044854881266
2,2026,adulto_mayor,Adulto Mayor,Lautaro,Quillem,10.0,4548.0,0.0021987686895338612
2,2026,adulto_mayor,Adulto Mayor,Lautaro,Temuco,220.0,4548.0,0.048372911169744945
2,2026,adulto_mayor,Adulto Mayor,Lautaro,Victoria,80.0,4548.0,0.01759014951627089
2,2026,adulto_mayor,Adulto Mayor,PLC,Freire,13.0,4548.0,0.0028583992963940193
2,2026,adulto_mayor,Adulto Mayor,PLC,Pitrufquén,27.0,4548.0,0.005936675461741424
2,2026,adulto_mayor,Adulto Mayor,PLC,Quepe,1.0,4548.0,0.00021987686895338611
2,2026,adulto_mayor,Adulto Mayor,PLC,Temuco,34.0,4548.0,0.007475813544415127
2,2026,adulto_mayor,Adulto Mayor,PUA,L. Centro,8.0,4548.0,0.001759014951627089
2,2026,adulto_mayor,Adulto Mayor,PUA,Lautaro,6.0,4548.0,0.0013192612137203166
2,2026,adulto_mayor,Adulto Mayor,PUA,Perquenco,15.0,4548.0,0.0032981530343007917
2,2026,adulto_mayor,Adulto Mayor,PUA,Pillanlelbun,4.0,4548.0,0.0008795074758135445
2,2026,adulto_mayor,Adulto Mayor,PUA,Quillem,1.0,4548.0,0.00021987686895338611
2,2026,adulto_mayor,Adulto Mayor,PUA,Temuco,96.0,4548.0,0.021108179419525065
2,2026,adulto_mayor,Adulto Mayor,PUA,Victoria,129.0,4548.0,0.02836411609498681
2,2026,adulto_mayor,Adulto Mayor,Perquenco,Cajon,3.0,4548.0,0.0006596306068601583
2,2026,adulto_mayor,Adulto Mayor,Perquenco,L. Centro,72.0,4548.0,0.0158311345646438
2,2026,adulto_mayor,Adulto Mayor,Perquenco,Lautaro,40.0,4548.0,0.008795074758135445
2,2026,adulto_mayor,Adulto Mayor,Perquenco,PUA,11.0,4548.0,0.002418645558487247
2,2026,adulto_mayor,Adulto Mayor,Perquenco,Quillem,13.0,4548.0,0.0028583992963940193
2,2026,adulto_mayor,Adulto Mayor,Perquenco,Temuco,212.0,4548.0,0.04661389621811785
2,2026,adulto_mayor,Adulto Mayor,Perquenco,Victoria,61.0,4548.0,0.013412489006156552
2,2026,adulto_mayor,Adulto Mayor,Pillanlelbun,L. Centro,47.0,4548.0,0.010334212840809147
2,2026,adulto_mayor,Adulto Mayor,Pillanlelbun,Lautaro,15.0,4548.0,0.0032981530343007917
2,2026,adulto_mayor,Adulto Mayor,Pillanlelbun,PUA,4.0,4548.0,0.0008795074758135445
2,2026,adulto_mayor,Adulto Mayor,Pillanlelbun,Perquenco,1.0,4548.0,0.00021987686895338611
2,2026,adulto_mayor,Adulto Mayor,Pillanlelbun,Temuco,52.0,4548.0,0.011433597185576077
2,2026,adulto_mayor,Adulto Mayor,Pillanlelbun,Victoria,29.0,4548.0,0.006376429199648197
2,2026,adulto_mayor,Adulto Mayor,Pitrufquén,Freire,10.0,4548.0,0.0021987686895338612
2,2026,adulto_mayor,Adulto Mayor,Pitrufquén,PLC,27.0,4548.0,0.005936675461741424
2,2026,adulto_mayor,Adulto Mayor,Pitrufquén,Quepe,12.0,4548.0,0.002638522427440633
2,2026,adulto_mayor,Adulto Mayor,Pitrufquén,Temuco,284.0,4548.0,0.06244503078276165
2,2026,adulto_mayor,Adulto Mayor,Quepe,Freire,10.0,4548.0,0.0021987686895338612
2,2026,adulto_mayor,Adulto Mayor,Quepe,PLC,1.0,4548.0,0.00021987686895338611
2,2026,adulto_mayor,Adulto Mayor,Quepe,Pitrufquén,12.0,4548.0,0.002638522427440633
2,2026,adulto_mayor,Adulto Mayor,Quepe,Temuco,40.0,4548.0,0.008795074758135445
2,2026,adulto_mayor,Adulto Mayor,Quillem,L. Centro,12.0,4548.0,0.002638522427440633
2,2026,adulto_mayor,Adulto Mayor,Quillem,Lautaro,20.0,4548.0,0.0043975373790677225
2,2026,adulto_mayor,Adulto Mayor,Quillem,PUA,1.0,4548.0,0.00021987686895338611
2,2026,adulto_mayor,Adulto Mayor,Quillem,Perquenco,8.0,4548.0,0.001759014951627089
2,2026,adulto_mayor,Adulto Mayor,Quillem,Temuco,8.0,4548.0,0.001759014951627089
2,2026,adulto_mayor,Adulto Mayor,Quillem,Victoria,5.0,4548.0,0.0010993843447669306
2,2026,adulto_mayor,Adulto Mayor,Temuco,Cajon,6.0,4548.0,0.0013192612137203166
2,2026,adulto_mayor,Adulto Mayor,Temuco,Freire,106.0,4548.0,0.023306948109058926
2,2026,adulto_mayor,Adulto Mayor,Temuco,L. Centro,71.0,4548.0,0.015611257695690413
2,2026,adulto_mayor,Adulto Mayor,Temuco,Lautaro,174.0,4548.0,0.03825857519788918
2,2026,adulto_mayor,Adulto Mayor,Temuco,PLC,3.0,4548.0,0.0006596306068601583
2,2026,adulto_mayor,Adulto Mayor,Temuco,PUA,76.0,4548.0,0.016710642040457344
2,2026,adulto_mayor,Adulto Mayor,Temuco,Perquenco,139.0,4548.0,0.03056288478452067
2,2026,adulto_mayor,Adulto Mayor,Temuco,Pillanlelbun,37.0,4548.0,0.008135444151275286
2,2026,adulto_mayor,Adulto Mayor,Temuco,Pitrufquén,244.0,4548.0,0.05364995602462621
2,2026,adulto_mayor,Adulto Mayor,Temuco,Quepe,25.0,4548.0,0.005496921723834653
2,2026,adulto_mayor,Adulto Mayor,Temuco,Quillem,5.0,4548.0,0.0010993843447669306
2,2026,adulto_mayor,Adulto Mayor,Temuco,Victoria,550.0,4548.0,0.12093227792436236
2,2026,adulto_mayor,Adulto Mayor,Victoria,Cajon,18.0,4548.0,0.00395778364116095
2,2026,adulto_mayor,Adulto Mayor,Victoria,L. Centro,74.0,4548.0,0.016270888302550572
2,2026,adulto_mayor,Adulto Mayor,Victoria,Lautaro,52.0,4548.0,0.011433597185576077
2,2026,adulto_mayor,Adulto Mayor,Victoria,PUA,80.0,4548.0,0.01759014951627089
2,2026,adulto_mayor,Adulto Mayor,Victoria,Perquenco,57.0,4548.0,0.012532981530343008
2,2026,adulto_mayor,Adulto Mayor,Victoria,Pillanlelbun,29.0,4548.0,0.006376429199648197
2,2026,adulto_mayor,Adulto Mayor,Victoria,Quillem,6.0,4548.0,0.0013192612137203166
2,2026,adulto_mayor,Adulto Mayor,Victoria,Temuco,591.0,4548.0,0.1299472295514512
2,2026,delegacion,Delegación,L. Centro,Temuco,1.0,1.0,1.0
2,2026,discapacitado,Discapacitado,Cajon,L. Centro,4.0,1341.0,0.002982848620432513
2,2026,discapacitado,Discapacitado,Cajon,Lautaro,3.0,1341.0,0.0022371364653243847
2,2026,discapacitado,Discapacitado,Cajon,Quillem,1.0,1341.0,0.0007457121551081282
2,2026,discapacitado,Discapacitado,Cajon,Temuco,26.0,1341.0,0.019388516032811335
2,2026,discapacitado,Discapacitado,Cajon,Victoria,3.0,1341.0,0.0022371364653243847
2,2026,discapacitado,Discapacitado,Freire,PLC,8.0,1341.0,0.005965697240865026
2,2026,discapacitado,Discapacitado,Freire,Pitrufquén,9.0,1341.0,0.006711409395973154
2,2026,discapacitado,Discapacitado,Freire,Quepe,3.0,1341.0,0.0022371364653243847
2,2026,discapacitado,Discapacitado,Freire,Temuco,18.0,1341.0,0.013422818791946308
